,task_name,learning_rate,num_train_epochs,max_train_steps,output_dir,hidden_dropout,train_data_frac,use_pretrain_dropout_in_first_pass,use_modded,eval_accuracy
287,rte,5e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_202430,0.5,0.1,False,False,0.5342960288808665
288,rte,5e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_202536,0.8,1.0,True,True,0.4332129963898917
289,rte,5e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_202839,0.8,1.0,True,True,0.44404332129963897
290,rte,5e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_203429,0.8,1.0,True,True,0.44765342960288806
291,rte,5e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_204556,0.8,1.0,True,False,0.4548736462093863
292,rte,5e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_204744,0.8,1.0,True,False,0.5306859205776173
293,rte,5e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230614_205101,0.8,1.0,True,False,0.5451263537906137
294,rte,5e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_060142,0.8,0.5,True,True,0.48014440433212996
295,rte,5e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_060334,0.8,0.5,True,True,0.4584837545126354
296,rte,5e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_060635,0.8,0.5,True,True,0.47653429602888087
297,rte,5e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_061223,0.8,0.5,True,False,0.4548736462093863
298,rte,5e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_061324,0.8,0.5,True,False,0.4548736462093863
299,rte,5e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_061511,0.8,0.5,True,False,0.5270758122743683
300,rte,5e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_061831,0.8,0.1,True,True,0.4548736462093863
301,rte,5e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_061906,0.8,0.1,True,True,0.4620938628158845
302,rte,5e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_062001,0.8,0.1,True,True,0.4620938628158845
303,rte,5e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_062135,0.8,0.1,True,False,0.4657039711191336
304,rte,5e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_062202,0.8,0.1,True,False,0.4657039711191336
305,rte,5e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_062242,0.8,0.1,True,False,0.4657039711191336
306,rte,5e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_062348,0.8,1.0,False,True,0.4404332129963899
307,rte,5e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_062644,0.8,1.0,False,True,0.4259927797833935
308,rte,5e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_063220,0.8,1.0,False,True,0.44404332129963897
309,rte,5e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_064321,0.8,1.0,False,False,0.4548736462093863
310,rte,5e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_064505,0.8,1.0,False,False,0.5306859205776173
311,rte,5e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_064818,0.8,1.0,False,False,0.5451263537906137
312,rte,5e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_065426,0.8,0.5,False,True,0.4332129963898917
313,rte,5e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_065605,0.8,0.5,False,True,0.516245487364621
314,rte,5e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_065905,0.8,0.5,False,True,0.4657039711191336
315,rte,5e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_070450,0.8,0.5,False,False,0.4548736462093863
316,rte,5e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_070552,0.8,0.5,False,False,0.4548736462093863
317,rte,5e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_070740,0.8,0.5,False,False,0.5270758122743683
318,rte,5e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_071058,0.8,0.1,False,True,0.4548736462093863
319,rte,5e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_071133,0.8,0.1,False,True,0.4620938628158845
320,rte,5e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_071229,0.8,0.1,False,True,0.45126353790613716
321,rte,5e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_071403,0.8,0.1,False,False,0.4657039711191336
322,rte,5e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_071431,0.8,0.1,False,False,0.4657039711191336
323,rte,5e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_071510,0.8,0.1,False,False,0.4657039711191336
324,rte,1e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_071614,0.1,1.0,True,True,0.6389891696750902
325,rte,1e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_071913,0.1,1.0,True,True,0.6750902527075813
326,rte,1e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_072455,0.1,1.0,True,True,0.6425992779783394
327,rte,1e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_073602,0.1,1.0,True,False,0.6534296028880866
328,rte,1e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_073745,0.1,1.0,True,False,0.6606498194945848
329,rte,1e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_074058,0.1,1.0,True,False,0.6498194945848376
330,rte,1e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_074708,0.1,0.5,True,True,0.5740072202166066
331,rte,1e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_074848,0.1,0.5,True,True,0.592057761732852
332,rte,1e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_075151,0.1,0.5,True,True,0.6209386281588448
333,rte,1e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_075738,0.1,0.5,True,False,0.592057761732852
334,rte,1e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_075840,0.1,0.5,True,False,0.5992779783393501
335,rte,1e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_080028,0.1,0.5,True,False,0.6064981949458483
336,rte,1e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_080348,0.1,0.1,True,True,0.5270758122743683
337,rte,1e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_080424,0.1,0.1,True,True,0.555956678700361
338,rte,1e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_080519,0.1,0.1,True,True,0.5631768953068592
339,rte,1e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_080653,0.1,0.1,True,False,0.516245487364621
340,rte,1e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_080720,0.1,0.1,True,False,0.5487364620938628
341,rte,1e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_080802,0.1,0.1,True,False,0.5740072202166066
342,rte,1e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_080906,0.1,1.0,False,True,0.6606498194945848
343,rte,1e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_081201,0.1,1.0,False,True,0.6245487364620939
344,rte,1e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_081741,0.1,1.0,False,True,0.6498194945848376
345,rte,1e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_082844,0.1,1.0,False,False,0.6534296028880866
346,rte,1e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_083028,0.1,1.0,False,False,0.6606498194945848
347,rte,1e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_083340,0.1,1.0,False,False,0.6498194945848376
348,rte,1e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_083949,0.1,0.5,False,True,0.5992779783393501
349,rte,1e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_084127,0.1,0.5,False,True,0.6101083032490975
350,rte,1e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_084427,0.1,0.5,False,True,0.5848375451263538
351,rte,1e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_085016,0.1,0.5,False,False,0.592057761732852
352,rte,1e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_085117,0.1,0.5,False,False,0.5992779783393501
353,rte,1e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_085305,0.1,0.5,False,False,0.6064981949458483
354,rte,1e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_085624,0.1,0.1,False,True,0.47653429602888087
355,rte,1e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_085659,0.1,0.1,False,True,0.5595667870036101
356,rte,1e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_085753,0.1,0.1,False,True,0.5595667870036101
357,rte,1e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_085928,0.1,0.1,False,False,0.516245487364621
358,rte,1e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_085955,0.1,0.1,False,False,0.5487364620938628
359,rte,1e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_090036,0.1,0.1,False,False,0.5740072202166066
360,rte,1e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_090139,0.5,1.0,True,True,0.4657039711191336
361,rte,1e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_090437,0.5,1.0,True,True,0.48375451263537905
362,rte,1e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_091018,0.5,1.0,True,True,0.5740072202166066
363,rte,1e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_092124,0.5,1.0,True,False,0.45126353790613716
364,rte,1e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_092309,0.5,1.0,True,False,0.5415162454873647
365,rte,1e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_092620,0.5,1.0,True,False,0.5270758122743683
366,rte,1e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_093230,0.5,0.5,True,True,0.4981949458483754
367,rte,1e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_093408,0.5,0.5,True,True,0.5054151624548736
368,rte,1e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_093709,0.5,0.5,True,True,0.5270758122743683
369,rte,1e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_094257,0.5,0.5,True,False,0.44404332129963897
370,rte,1e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_094400,0.5,0.5,True,False,0.4620938628158845
371,rte,1e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_094548,0.5,0.5,True,False,0.5234657039711191
372,rte,1e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_094908,0.5,0.1,True,True,0.44765342960288806
373,rte,1e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_094943,0.5,0.1,True,True,0.44765342960288806
374,rte,1e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_095038,0.5,0.1,True,True,0.45126353790613716
375,rte,1e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_095240,0.5,0.1,True,False,0.44404332129963897
376,rte,1e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_095212,0.5,0.1,True,False,0.4548736462093863
377,rte,1e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_095320,0.5,0.1,True,False,0.44765342960288806
378,rte,1e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_095424,0.5,1.0,False,True,0.49097472924187724
379,rte,1e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_095720,0.5,1.0,False,True,0.5090252707581228
380,rte,1e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_100259,0.5,1.0,False,True,0.5740072202166066
381,rte,1e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_101401,0.5,1.0,False,False,0.45126353790613716
382,rte,1e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_101545,0.5,1.0,False,False,0.5415162454873647
383,rte,1e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_101858,0.5,1.0,False,False,0.5270758122743683
384,rte,1e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_102507,0.5,0.5,False,True,0.5054151624548736
385,rte,1e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_102645,0.5,0.5,False,True,0.48736462093862815
386,rte,1e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_102949,0.5,0.5,False,True,0.5270758122743683
387,rte,1e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_103534,0.5,0.5,False,False,0.44404332129963897
388,rte,1e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_103636,0.5,0.5,False,False,0.4620938628158845
389,rte,1e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_103823,0.5,0.5,False,False,0.5234657039711191
390,rte,1e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_104143,0.5,0.1,False,True,0.45126353790613716
391,rte,1e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_104218,0.5,0.1,False,True,0.44404332129963897
392,rte,1e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_104313,0.5,0.1,False,True,0.44765342960288806
393,rte,1e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_104447,0.5,0.1,False,False,0.4548736462093863
394,rte,1e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_104517,0.5,0.1,False,False,0.44404332129963897
395,rte,1e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_104600,0.5,0.1,False,False,0.44765342960288806
396,rte,1e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_104705,0.8,1.0,True,True,0.44404332129963897
397,rte,1e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_105002,0.8,1.0,True,True,0.4368231046931408
398,rte,1e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_105543,0.8,1.0,True,True,0.4332129963898917
399,rte,1e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_110650,0.8,1.0,True,False,0.45126353790613716
400,rte,1e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_110836,0.8,1.0,True,False,0.44765342960288806
401,rte,1e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_111149,0.8,1.0,True,False,0.44404332129963897
402,rte,1e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_111757,0.8,0.5,True,True,0.45126353790613716
403,rte,1e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_111936,0.8,0.5,True,True,0.4404332129963899
404,rte,1e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_112239,0.8,0.5,True,True,0.4584837545126354
405,rte,1e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_112828,0.8,0.5,True,False,0.4548736462093863
406,rte,1e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_112930,0.8,0.5,True,False,0.45126353790613716
407,rte,1e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_113118,0.8,0.5,True,False,0.45126353790613716
408,rte,1e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_113439,0.8,0.1,True,True,0.44404332129963897
409,rte,1e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_113514,0.8,0.1,True,True,0.44404332129963897
410,rte,1e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_113610,0.8,0.1,True,True,0.44765342960288806
411,rte,1e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_113745,0.8,0.1,True,False,0.45126353790613716
412,rte,1e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_113813,0.8,0.1,True,False,0.4548736462093863
413,rte,1e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_113854,0.8,0.1,True,False,0.4729241877256318
414,rte,1e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_113957,0.8,1.0,False,True,0.44765342960288806
415,rte,1e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_114253,0.8,1.0,False,True,0.4368231046931408
416,rte,1e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_114832,0.8,1.0,False,True,0.4332129963898917
417,rte,1e-05,5,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_115934,0.8,1.0,False,False,0.45126353790613716
418,rte,1e-05,10,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_120117,0.8,1.0,False,False,0.44765342960288806
419,rte,1e-05,20,1560,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_120428,0.8,1.0,False,False,0.44404332129963897
420,rte,1e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_121037,0.8,0.5,False,True,0.4548736462093863
421,rte,1e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_121216,0.8,0.5,False,True,0.4404332129963899
422,rte,1e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_121516,0.8,0.5,False,True,0.4548736462093863
423,rte,1e-05,5,195,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_122101,0.8,0.5,False,False,0.4548736462093863
424,rte,1e-05,10,390,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_122202,0.8,0.5,False,False,0.45126353790613716
425,rte,1e-05,20,780,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_122351,0.8,0.5,False,False,0.45126353790613716
426,rte,1e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_122711,0.8,0.1,False,True,0.44404332129963897
427,rte,1e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_122746,0.8,0.1,False,True,0.45126353790613716
428,rte,1e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_122841,0.8,0.1,False,True,0.45126353790613716
429,rte,1e-05,10,80,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_123042,0.8,0.1,False,False,0.4548736462093863
430,rte,1e-05,5,40,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_123014,0.8,0.1,False,False,0.45126353790613716
431,rte,1e-05,20,160,/content/drive/MyDrive/Masterarbeit/fantastic-umbrella/runs/run-20230615_123123,0.8,0.1,False,False,0.4729241877256318
